country,date,sentiment,Imports,Exports,immigrants,percPop,emigrants,kilometers,miles,ideology,rsf
Portugal,2022-07-19,0.18625000000000003,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Qatar,2022-07-19,0.7,17410000.0,140220000.0,2226192.0,77.27,25705.0,3098.0,1925.0,0.0,49.0
Romania,2022-07-19,0.125,796060000.0,1500000000.0,705310.0,3.67,3987093.0,541.0,336.0,2.0,68.0
Russian Federation,2022-07-19,0.0,,,,,,,,,
Saint Lucia,2022-07-19,,,,,,,,,,
Saudi Arabia,2022-07-19,-0.0416666666666666,176730000.0,779550000.0,13454842.0,38.65,299268.0,2986.0,1855.0,0.0,33.0
Sierra Leone,2022-07-19,0.0,231790.0,6680000.0,53746.0,0.67,152486.0,5980.0,3716.0,2.0,71.0
Singapore,2022-07-19,-0.3499999999999999,46170000.0,21790000.0,2523648.0,43.14,348464.0,8623.0,5358.0,1.0,44.0
Slovenia,2022-07-19,0.0,279790000.0,67380000.0,277964.0,13.37,160197.0,1243.0,772.0,2.0,68.0
South Africa,2022-07-19,0.0,95950000.0,21870000.0,2860495.0,4.82,914901.0,8816.0,5478.0,2.0,75.0
South Sudan,2022-07-19,0.0,6000.0,3930000.0,882252.0,7.88,2575870.0,4615.0,2868.0,0.0,47.0
Spain,2022-07-19,0.19999999999999996,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sudan,2022-07-19,0.0,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-07-19,0.0,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-07-19,0.04461805555555555,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Trinidad and Tobago,2022-07-19,,,,,,,,,,
Turkey,2022-07-19,0.4797619047619047,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Ukraine,2022-07-19,0.11888888888888889,,,,,,,,,
United Arab Emirates,2022-07-19,0.0,81730000.0,516970000.0,8716332.0,88.13,203214.0,3418.0,2124.0,0.0,44.0
United Kingdom,2022-07-19,0.0570138888888889,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-07-19,0.004349011461080425,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
Venezuela,2022-07-19,-0.05,671980.0,5040000.0,1324193.0,4.66,5415337.0,10042.0,6240.0,1.0,37.0
"Venezuela, Bolivarian Republic of",2022-07-19,,,,,,,,,,
Viet Nam,2022-07-19,0.3,,,,,,,,,
Zimbabwe,2022-07-19,,2420000.0,40920.0,416141.0,2.8,1243314.0,7497.0,4658.0,1.0,44.0
Argentina,2022-07-02,0.2666666666666666,60950000.0,33460000.0,2281728.0,5.05,1076148.0,13402.0,8328.0,2.0,77.0
Armenia,2022-07-02,,24500000.0,130870000.0,190349.0,6.42,958190.0,1437.0,893.0,2.0,68.0
Australia,2022-07-02,0.03144841269841272,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Bangladesh,2022-07-02,0.875,123310000.0,250570000.0,2115408.0,1.28,7401763.0,5813.0,3612.0,1.0,36.0
Belgium,2022-07-02,0.0179563492063492,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Benin,2022-07-02,0.0,15070.0,47320000.0,394276.0,3.25,681827.0,5112.0,3176.0,1.0,48.0
Bosnia and Herzegovina,2022-07-02,,,,,,,,,,
Bulgaria,2022-07-02,-0.1,514730000.0,781770000.0,184363.0,2.65,1683626.0,767.0,477.0,2.0,59.0
Cabo Verde,2022-07-02,0.0,,,,,,,,,
Canada,2022-07-02,0.007817460317460324,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Chad,2022-07-02,0.25,1740.0,4220000.0,547494.0,3.33,222303.0,3834.0,2382.0,0.0,56.0
China,2022-07-02,0.1375,10640000000.0,7990000000.0,1039675.0,0.07,10461170.0,5947.0,3695.0,0.0,25.0
Cuba,2022-07-02,-0.2166666666666666,1590000.0,3490000.0,3024.0,0.03,1757300.0,9538.0,5927.0,0.0,27.0
Czechia,2022-07-02,0.0454545454545454,,,,,,,,,
Denmark,2022-07-02,0.0,295480000.0,279840000.0,717574.0,12.39,257025.0,1703.0,1058.0,3.0,90.0
Estonia,2022-07-02,-0.04166666666666665,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Finland,2022-07-02,0.0,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-07-02,0.03809481534090902,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Germany,2022-07-02,0.2833333333333333,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Ghana,2022-07-02,0.0,129940000.0,136990000.0,476412.0,1.53,1004324.0,5415.0,3365.0,2.0,67.0
Greece,2022-07-02,0.0,448320000.0,221450000.0,1340456.0,12.86,1088507.0,1276.0,793.0,3.0,55.0
Honduras,2022-07-02,0.0249999999999999,7930000.0,5030000.0,39195.0,0.4,985077.0,10640.0,6611.0,1.0,
India,2022-07-02,0.1229166666666667,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-07-02,,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Ireland,2022-07-02,0.0,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-07-02,0.09337121212121213,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Japan,2022-07-02,0.128125,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Latvia,2022-07-02,0.125,203900000.0,282460000.0,239422.0,12.69,380010.0,1043.0,648.0,3.0,79.0
Lebanon,2022-07-02,0.0,4400000.0,386040000.0,1712762.0,25.09,856814.0,1661.0,1032.0,1.0,46.0
Mali,2022-07-02,0.1333333333333333,6600000.0,28210000.0,485829.0,2.4,1303511.0,4668.0,2901.0,0.0,54.0
Netherlands,2022-07-02,0.025,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
Nigeria,2022-07-02,0.1363636363636363,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
Norway,2022-07-02,-0.015277777777777765,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-07-02,-0.05,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Panama,2022-07-02,0.0681818181818181,4300000.0,5000000.0,313165.0,7.26,139520.0,10867.0,6752.0,2.0,
Philippines,2022-07-02,0.048768939393939365,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-07-02,-0.12380952380952383,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-07-02,0.06666666666666665,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Romania,2022-07-02,-0.05707070707070707,796060000.0,1500000000.0,705310.0,3.67,3987093.0,541.0,336.0,2.0,68.0
Russian Federation,2022-07-02,-0.1555555555555555,,,,,,,,,
Saint Lucia,2022-07-02,0.1,,,,,,,,,
Serbia,2022-07-02,,191120000.0,195730000.0,823011.0,9.42,1003962.0,919.0,571.0,1.0,61.0
Sierra Leone,2022-07-02,0.0,231790.0,6680000.0,53746.0,0.67,152486.0,5980.0,3716.0,2.0,71.0
Slovenia,2022-07-02,0.0,279790000.0,67380000.0,277964.0,13.37,160197.0,1243.0,772.0,2.0,68.0
Solomon Islands,2022-07-02,,,,2520.0,0.37,4270.0,13621.0,8464.0,2.0,
Spain,2022-07-02,0.0,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sri Lanka,2022-07-02,,37610000.0,23320000.0,40254.0,0.19,1960025.0,6458.0,4013.0,2.0,42.0
Sudan,2022-07-02,,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-07-02,0.05,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-07-02,0.1125,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
The Netherlands,2022-07-02,0.1333333333333333,,,,,,,,,
Turkey,2022-07-02,-0.05,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Uganda,2022-07-02,0.0,7370000.0,7560000.0,1720313.0,3.76,781440.0,5228.0,3249.0,1.0,
Ukraine,2022-07-02,0.13510101010101008,,,,,,,,,
United Kingdom,2022-07-02,0.09836473983532809,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-07-02,0.007990981240981245,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
"Venezuela, Bolivarian Republic of",2022-07-02,,,,,,,,,,
Zimbabwe,2022-07-02,-0.2,2420000.0,40920.0,416141.0,2.8,1243314.0,7497.0,4658.0,1.0,44.0
Argentina,2022-07-20,,60950000.0,33460000.0,2281728.0,5.05,1076148.0,13402.0,8328.0,2.0,77.0
Armenia,2022-07-20,0.0,24500000.0,130870000.0,190349.0,6.42,958190.0,1437.0,893.0,2.0,68.0
Australia,2022-07-20,0.06999999999999999,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-07-20,0.0,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Azerbaijan,2022-07-20,0.0,651710000.0,389530000.0,252228.0,2.49,1163922.0,1591.0,989.0,1.0,39.0
Bangladesh,2022-07-20,,123310000.0,250570000.0,2115408.0,1.28,7401763.0,5813.0,3612.0,1.0,36.0
Belarus,2022-07-20,-0.05,4710000000.0,1460000000.0,1067090.0,11.29,1483626.0,634.0,394.0,1.0,39.0
Belgium,2022-07-20,0.16666666666666666,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Bosnia and Herzegovina,2022-07-20,,,,,,,,,,
Brazil,2022-07-20,0.0,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
Cambodia,2022-07-20,0.3125,26730000.0,2370000.0,79341.0,0.47,1104819.0,7775.0,4831.0,1.0,43.0
Canada,2022-07-20,0.022727272727272728,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Chile,2022-07-20,0.0,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
Croatia,2022-07-20,0.0,65410000.0,46590000.0,528056.0,12.86,1039526.0,1267.0,787.0,2.0,70.0
Czechia,2022-07-20,0.2,,,,,,,,,
Denmark,2022-07-20,,295480000.0,279840000.0,717574.0,12.39,257025.0,1703.0,1058.0,3.0,90.0
Djibouti,2022-07-20,0.0,3110000.0,82550000.0,119738.0,12.12,18365.0,4200.0,2610.0,1.0,35.0
Dominican Republic,2022-07-20,,7250000.0,360740000.0,603794.0,5.57,1608567.0,9263.0,5756.0,2.0,
Estonia,2022-07-20,0.0888888888888889,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Finland,2022-07-20,-0.15,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-07-20,-0.07812500000000001,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Georgia,2022-07-20,0.0,199360000.0,430520000.0,79368.0,1.99,861077.0,1165.0,724.0,2.0,59.0
Germany,2022-07-20,0.21599326599326596,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Ghana,2022-07-20,-0.5,129940000.0,136990000.0,476412.0,1.53,1004324.0,5415.0,3365.0,2.0,67.0
Greece,2022-07-20,0.0,448320000.0,221450000.0,1340456.0,12.86,1088507.0,1276.0,793.0,3.0,55.0
Honduras,2022-07-20,-0.05,7930000.0,5030000.0,39195.0,0.4,985077.0,10640.0,6611.0,1.0,
India,2022-07-20,0.11666666666666665,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-07-20,-0.2,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
"Iran, Islamic Republic of",2022-07-20,,,,,,,,,,
Ireland,2022-07-20,0.15,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-07-20,-0.06069444444444445,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Jamaica,2022-07-20,0.05,454190.0,73730.0,23629.0,0.8,1118931.0,9801.0,6090.0,2.0,
Japan,2022-07-20,0.06818181818181815,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Kazakhstan,2022-07-20,0.1875,806180000.0,424540000.0,3732073.0,19.88,4203899.0,2626.0,1632.0,1.0,48.0
Latvia,2022-07-20,,203900000.0,282460000.0,239422.0,12.69,380010.0,1043.0,648.0,3.0,79.0
Liberia,2022-07-20,-0.3,30140.0,9570000.0,87947.0,1.74,233564.0,6028.0,3746.0,2.0,62.0
Lithuania,2022-07-20,0.0,1230000000.0,553370000.0,145184.0,5.33,658057.0,905.0,562.0,2.0,84.0
Malaysia,2022-07-20,0.2708333333333333,276460000.0,136390000.0,3476560.0,10.74,1860037.0,8248.0,5125.0,1.0,
Maldives,2022-07-20,-0.6,1290000.0,2980000.0,70079.0,12.96,3715.0,6552.0,4071.0,2.0,
Malta,2022-07-20,0.0,17620000.0,30370000.0,114760.0,25.99,102793.0,1949.0,1211.0,2.0,61.0
Morocco,2022-07-20,0.0833333333333333,125600000.0,520870000.0,102358.0,0.28,3262222.0,3687.0,2291.0,0.0,
Netherlands,2022-07-20,0.0,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
Nigeria,2022-07-20,0.0,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
Norway,2022-07-20,0.25,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-07-20,0.1666666666666666,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Philippines,2022-07-20,0.04464285714285712,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-07-20,-0.014127384960718336,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-07-20,0.04583333333333334,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Qatar,2022-07-20,0.0,17410000.0,140220000.0,2226192.0,77.27,25705.0,3098.0,1925.0,0.0,49.0
Romania,2022-07-20,-0.2,796060000.0,1500000000.0,705310.0,3.67,3987093.0,541.0,336.0,2.0,68.0
Russian Federation,2022-07-20,0.0,,,,,,,,,
Rwanda,2022-07-20,-0.5,883720.0,1180000.0,513907.0,3.97,492489.0,5597.0,3478.0,1.0,45.0
Saint Pierre and Miquelon,2022-07-20,0.0,,,,,,,,,
Sierra Leone,2022-07-20,0.0,231790.0,6680000.0,53746.0,0.67,152486.0,5980.0,3716.0,2.0,71.0
Singapore,2022-07-20,0.0,46170000.0,21790000.0,2523648.0,43.14,348464.0,8623.0,5358.0,1.0,44.0
Somalia,2022-07-20,0.35,3490000.0,21610000.0,58590.0,0.37,2034221.0,5014.0,3116.0,0.0,44.0
South Korea,2022-07-20,-0.3333333333333333,676390000.0,267279999.99999997,1728182.0,3.37,2204554.0,7548.0,4690.0,3.0,72.0
Spain,2022-07-20,0.034090909090909075,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sudan,2022-07-20,0.25,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-07-20,-0.016666666666666673,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-07-20,-0.05,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Thailand,2022-07-20,0.25,252100000.0,262990000.0,3632496.0,5.2,1086985.0,7213.0,4482.0,0.0,50.0
The Netherlands,2022-07-20,,,,,,,,,,
Turkey,2022-07-20,0.0,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Uganda,2022-07-20,0.0,7370000.0,7560000.0,1720313.0,3.76,781440.0,5228.0,3249.0,1.0,
Ukraine,2022-07-20,-0.04614035087719298,,,,,,,,,
United Arab Emirates,2022-07-20,0.1,81730000.0,516970000.0,8716332.0,88.13,203214.0,3418.0,2124.0,0.0,44.0
United Kingdom,2022-07-20,0.1687847222222222,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-07-20,0.03510802469135802,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
Uruguay,2022-07-20,,1860000.0,3200000.0,108267.0,3.12,367060.0,12435.0,7727.0,3.0,72.0
"Venezuela, Bolivarian Republic of",2022-07-20,-0.03125,,,,,,,,,
Argentina,2022-07-21,-0.01249999999999995,60950000.0,33460000.0,2281728.0,5.05,1076148.0,13402.0,8328.0,2.0,77.0
Australia,2022-07-21,0.06666666666666665,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-07-21,0.5,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Bahrain,2022-07-21,0.0,481950.0,6250000.0,936094.0,55.01,58270.0,2998.0,1863.0,0.0,30.0
Belgium,2022-07-21,-0.0421527777777778,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
"Bolivia, Plurinational State of",2022-07-21,,,,,,,,,,
Bosnia and Herzegovina,2022-07-21,0.125,,,,,,,,,
Canada,2022-07-21,0.12878787878787878,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Chile,2022-07-21,0.0,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
China,2022-07-21,0.0,10640000000.0,7990000000.0,1039675.0,0.07,10461170.0,5947.0,3695.0,0.0,25.0
Colombia,2022-07-21,,80770000.0,207300000.0,1905393.0,3.74,3024273.0,10754.0,6682.0,2.0,42.0
Côte d'Ivoire,2022-07-21,0.1999999999999999,,,,,,,,,
Dominican Republic,2022-07-21,,7250000.0,360740000.0,603794.0,5.57,1608567.0,9263.0,5756.0,2.0,
Finland,2022-07-21,-0.2,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-07-21,0.08064814814814815,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Georgia,2022-07-21,,199360000.0,430520000.0,79368.0,1.99,861077.0,1165.0,724.0,2.0,59.0
Germany,2022-07-21,0.19814814814814813,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Honduras,2022-07-21,-1.0,7930000.0,5030000.0,39195.0,0.4,985077.0,10640.0,6611.0,1.0,
Hungary,2022-07-21,0.5,1520000000.0,1580000000.0,584567.0,6.05,714420.0,881.0,547.0,1.0,59.0
India,2022-07-21,0.03272727272727272,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-07-21,0.025,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Ireland,2022-07-21,0.04722222222222223,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-07-21,-0.025,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Jamaica,2022-07-21,0.0,454190.0,73730.0,23629.0,0.8,1118931.0,9801.0,6090.0,2.0,
Japan,2022-07-21,-0.05,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Latvia,2022-07-21,0.25,203900000.0,282460000.0,239422.0,12.69,380010.0,1043.0,648.0,3.0,79.0
Lithuania,2022-07-21,0.0,1230000000.0,553370000.0,145184.0,5.33,658057.0,905.0,562.0,2.0,84.0
Malaysia,2022-07-21,0.15555555555555556,276460000.0,136390000.0,3476560.0,10.74,1860037.0,8248.0,5125.0,1.0,
Malta,2022-07-21,0.39999999999999997,17620000.0,30370000.0,114760.0,25.99,102793.0,1949.0,1211.0,2.0,61.0
Mexico,2022-07-21,-0.0333333333333333,299680000.0,188570000.0,1197624.0,0.93,11185737.0,10779.0,6698.0,2.0,47.0
Morocco,2022-07-21,0.1,125600000.0,520870000.0,102358.0,0.28,3262222.0,3687.0,2291.0,0.0,
Myanmar,2022-07-21,-0.1,19470000.0,26320000.0,76446.0,0.14,3711751.0,6362.0,3953.0,0.0,25.0
Netherlands,2022-07-21,-0.07314814814814814,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
New Zealand,2022-07-21,0.18611111111111106,23900000.0,11800000.0,1381724.0,28.65,806159.0,17058.0,10599.0,3.0,83.0
Nigeria,2022-07-21,-0.0333333333333333,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
North Macedonia,2022-07-21,0.0,,,,,,,,,
Norway,2022-07-21,0.0,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-07-21,0.0,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Peru,2022-07-21,-0.0333333333333333,30040000.0,126540000.0,1224519.0,3.71,1519635.0,11963.0,7433.0,2.0,
Philippines,2022-07-21,0.046875,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-07-21,0.05,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-07-21,0.2625,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Russian Federation,2022-07-21,,,,,,,,,,
San Marino,2022-07-21,0.0,2680000.0,1710000.0,5543.0,16.34,2407.0,1518.0,943.0,,
Saudi Arabia,2022-07-21,,176730000.0,779550000.0,13454842.0,38.65,299268.0,2986.0,1855.0,0.0,33.0
Serbia,2022-07-21,,191120000.0,195730000.0,823011.0,9.42,1003962.0,919.0,571.0,1.0,61.0
Sierra Leone,2022-07-21,,231790.0,6680000.0,53746.0,0.67,152486.0,5980.0,3716.0,2.0,71.0
Singapore,2022-07-21,0.2333333333333333,46170000.0,21790000.0,2523648.0,43.14,348464.0,8623.0,5358.0,1.0,44.0
Slovakia,2022-07-21,-0.0333333333333333,927180000.0,948560000.0,197161.0,3.61,419651.0,844.0,524.0,2.0,78.0
Slovenia,2022-07-21,1.0,279790000.0,67380000.0,277964.0,13.37,160197.0,1243.0,772.0,2.0,68.0
South Africa,2022-07-21,0.0,95950000.0,21870000.0,2860495.0,4.82,914901.0,8816.0,5478.0,2.0,75.0
South Korea,2022-07-21,0.0,676390000.0,267279999.99999997,1728182.0,3.37,2204554.0,7548.0,4690.0,3.0,72.0
Spain,2022-07-21,-0.0333333333333333,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sudan,2022-07-21,0.0,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-07-21,0.35,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-07-21,-0.07500000000000004,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Syrian Arab Republic,2022-07-21,,,,,,,,,,
Thailand,2022-07-21,0.40625,252100000.0,262990000.0,3632496.0,5.2,1086985.0,7213.0,4482.0,0.0,50.0
Trinidad and Tobago,2022-07-21,0.5,,,,,,,,,
Turkey,2022-07-21,0.0,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Uganda,2022-07-21,0.25,7370000.0,7560000.0,1720313.0,3.76,781440.0,5228.0,3249.0,1.0,
Ukraine,2022-07-21,0.03636363636363637,,,,,,,,,
United Arab Emirates,2022-07-21,0.0,81730000.0,516970000.0,8716332.0,88.13,203214.0,3418.0,2124.0,0.0,44.0
United Kingdom,2022-07-21,0.14095238095238094,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-07-21,0.049310699588477364,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
"Venezuela, Bolivarian Republic of",2022-07-21,0.0,,,,,,,,,
Zimbabwe,2022-07-21,0.07499999999999997,2420000.0,40920.0,416141.0,2.8,1243314.0,7497.0,4658.0,1.0,44.0
Andorra,2022-07-22,,181360.0,107650.0,45574.0,58.98,11132.0,2386.0,1483.0,,68.0
Argentina,2022-07-22,0.0,60950000.0,33460000.0,2281728.0,5.05,1076148.0,13402.0,8328.0,2.0,77.0
Australia,2022-07-22,-0.04999999999999995,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-07-22,-0.005555555555555566,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Azerbaijan,2022-07-22,,651710000.0,389530000.0,252228.0,2.49,1163922.0,1591.0,989.0,1.0,39.0
Belgium,2022-07-22,-0.027777777777777766,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Bosnia and Herzegovina,2022-07-22,,,,,,,,,,
Brazil,2022-07-22,0.175,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
Canada,2022-07-22,0.09598583234946868,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Chile,2022-07-22,,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
China,2022-07-22,0.0,10640000000.0,7990000000.0,1039675.0,0.07,10461170.0,5947.0,3695.0,0.0,25.0
Costa Rica,2022-07-22,-0.2,44190000.0,163770000.0,520729.0,10.22,150241.0,10962.0,6811.0,3.0,85.0
Denmark,2022-07-22,-0.0999999999999999,295480000.0,279840000.0,717574.0,12.39,257025.0,1703.0,1058.0,3.0,90.0
Finland,2022-07-22,0.12222222222222219,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-07-22,0.1425,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Georgia,2022-07-22,0.175,199360000.0,430520000.0,79368.0,1.99,861077.0,1165.0,724.0,2.0,59.0
Germany,2022-07-22,0.2772727272727273,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Ghana,2022-07-22,-0.1811688311688312,129940000.0,136990000.0,476412.0,1.53,1004324.0,5415.0,3365.0,2.0,67.0
Heard Island and McDonald Islands,2022-07-22,0.0,,,,,,,,,
